№;Название объекта культурного наследия;Координата, X;Координата, Y;Адрес;X;Y
702;Конюшенный двор с домом для прислуги при дворце вел. кн. Михаила Николаевича;95063.50;114255.06;Миллионная ул., 6, лит. А; 59.9428808673;30.3253648135
703;Дом Д.С. Бортнянского, в котором композитор жил в 1797-1825 годах;95222.40;114246.04;Миллионная ул., 9, лит.А; 59.9443074847;30.3252174012
704;Костел св. Марии на Выборгском римско-католическом кладбище с территорией;97644.06;116691.45;Минеральная ул., 23; 59.9659281465;30.369208963
705;Комплекс Александровской барачной больницы (больницы им. С.П. Боткина);92807.57;117016.11;Миргородская ул., 3, лит. А, В, Г, Д, Е, Ж, З, С, У, Щ, Ю, Я; 59.9225016978;30.3745315639
706;Митрофаниевское кладбище (православное и лютеранское) с территорией и зданиями;89815.40;113051.06;"Митрофаньевское шоссе, д.4, 6, 8, 10, 16; кварталы: 7501 Б-4, 7501 Б-12, 7501 Б-13, 7501 Б-14, 7509 А-1, 7509 А-2, 7509 А-3, 7509 А-4, 7509 А-5, 7517 Б-1, 7517 Б-2, 8002 А"; 59.895827165;30.3033953747
707;Жилой дом;96306.73;114723.41;Мичуринская ул., 1, лит. А; 59.9540186492;30.3338556756
708;Пожарное отделение и полицейское управление Петровской части;96424.88;114563.68;"Мичуринская ул., 5; Пеньковая ул., 6"; 59.9550863067;30.3310077177
709;Тяговая подстанция «Клинская» (№ 15) – первая давшая ток 7 марта 1942 года для блокадного трамвая;92028.77;114387.66;Можайская ул., д. 19, литера А; 59.9156364819;30.3274686921
710;Особняк и дом Жадимировских (Н.Е. Демидовой);94787.18;114048.15;"Мойки наб. р., 16, лит. А; Большая Конюшенная ул., 7, лит. А"; 59.9404098022;30.3216391957
711;Дом А.Б.Фитингофа;93341.43;112553.62;"Мойки р. наб., 100; Глинки ул., 1; Крюкова кан. наб., 4"; 59.9274957166;30.294788934
712;"Ансамбль ""Новая Голландия""";93554.62;112301.80;"Мойки р. наб., 103; Крюкова канала наб., 1, корп. 1, 8, 12, 16, 17; Адмиралтейского канала наб., 4-а, 4-б"; 59.9294192099;30.2903026511
713;Дом Воронцовой М.В. (дворец Великой княгини Ксении Александровны);93310.50;112298.44;Мойки р. наб., 106; 59.9272282108;30.2902234445
714;Демидовский дом призрения трудящихся;93352.04;112205.31;Мойки р. наб., 108; 59.9276047092;30.2885613641
715;Доходный дом Шретера;93440.26;112095.51;Мойки р. наб., 112; 59.9284008168;30.286604763
716;Особняк Шретера;93452.03;112058.68;"Мойки р. наб., 114; Писарева ул., 2"; 59.9285078882;30.2859470678
717;Дом Волконских;94851.56;114037.35;Мойки р. наб., 12; 59.9409881211;30.3214515863
718;Дом Баташовых со служебным флигелем;93426.05;111971.04;Мойки р. наб., 120; 59.9282780863;30.2843778682
719;Дворец Великого князя Алексея Александровича;93349.55;111933.70;"Мойки р. наб., 122; Английский пр., 2; Писарева ул."; 59.9275928867;30.2837042903
720;Капелла Придворная певческая;94724.55;114028.44;"Мойки р. наб., 20; Большая Конюшенная ул., 11"; 59.9398485195;30.321281177
721;Дом П.Ф. Скрипицына;94580.15;113960.15;Мойки р. наб., 30, лит. А; 59.9385554109;30.3200471024
722;Типография Министерства внутренних дел;94559.64;113983.99;"Мойки р. наб., 32; Волынский пер., 2"; 59.9383702871;30.3204717696
723;Дом Аракчеева А.А.;94822.07;113895.95;"Мойки р. наб., 35; Зимней канавки наб., 5"; 59.9407295648;30.3189195457
724;Училище при реформатских церквях;94472.46;113998.69;Мойки р. наб., 38, лит. А; 59.9375871564;30.3207271675
725;Воспитательный дом Императорский;94037.68;113931.60;"Мойки р. наб., 48-54; Гороховая ул., 18; Казанская ул., 3"; 59.933687656;30.3194896165
726;Дом, где в 1912-1918 гг. жил основатель оркестра русских народных инструментов Андреев В.В.;93809.47;113495.60;"Мойки р. наб., 64; Гривцова пер., 1"; 59.9316579729;30.3116725327
727;Дом Кочубея П.А. (Военного ведомства);94033.77;113715.98;Мойки р. наб., 67; 59.9336618374;30.3156329091
728;Дом, где в первой половине XIX в. размещалась Российско-Американская компания. Здесь в 1820-х гг. жили декабристы Бестужев-Марлинский А.А. и Рылеев К.Ф.;93681.33;113239.06;Мойки р. наб., 72; 59.9305185893;30.3070739581
729;"Здание Торгового дома ""Эсдерс и Схеффальс""";93992.18;113632.58;"Мойки р. наб., 73; Гороховая ул., 15"; 59.9332920997;30.3141377701
730;Дом Монферрана О. (Ратькова-Рожнова Я.В.) Здесь в 1836-1858 гг. жил архитектор Монферран О.;93602.22;112923.88;"Мойки р. наб., 86-88; Прачечный пер., 2"; 59.9298215182;30.3014310425
731;Дом И.Г. Чернышева (графа А.П. Шувалова) с флигелем, службами и оградой;93608.80;112876.89;"Мойки р. наб., 90; Прачечный пер., 1"; 59.9298824938;30.3005912544
732;Дворец Юсуповых;93458.39;112808.78;"Мойки р. наб., 94; Декабристов ул., 21"; 59.9285352381;30.2993610891
733;Доходный дом В.А. Шретера;93405.65;112067.35;Мойки р. наб., д. 112, лит. А; 59.9280912623;30.2860985266
734;Особняк Пущиных;94836.49;114006.56;Мойки р. наб., д. 14, лит. Б; 59.9408541988;30.320899479
735;Особняк А.И. Эбелинг;94953.38;113995.92;Мойки р. наб., д. 25, лит. А; 59.9419038177;30.320719264
736;Доходный дом С.Д.Башмакова;94371.97;114026.61;Мойки р. наб., д. 42, лит. А; 59.9366839849;30.3212178615
737;Дом, где в 1861-1862 гг. жил писатель и литературный критик Чернышевский Н.Г.;93270.70;115552.51;Московская Большая ул., 6; 59.9267302258;30.3484074516
738;Памятник Ленину В.И.;84953.68;114169.00;Московская пл.; 59.8521424864;30.3229439284
739;Дом культуры им. Ильича завода “Электросила”;88541.36;114060.10;Московский  пр., 152, лит. А; 59.8843491294;30.3213112306
740;Монастырь Воскресенский Новодевичий;90040.58;114198.45;Московский пр., 100; 59.8977995677;30.3239127975
741;Заводоуправление Товарищества Петербургского вагоностроительного завода;88989.05;113906.54;Московский пр., 115, лит. А; 59.8883740976;30.3186073032
742;"Слесарно-сборная мастерская Петербургского товарищества вагоностроительного завода синдиката вагоностроительных заводов ""Продвагон""";89144.24;113621.95;Московский пр., 115, лит. В; 59.8897792112;30.313537438
743;Здание малярной мастерской Санкт-Петербургского вагоностроительного завода;89050.73;113626.63;"Московский пр., 115; Заставская ул., 40 (корпус 12)"; 59.8889396979;30.3136131273
744;Парк Победы Московский;86740.67;114488.04;Московский пр., 188, Бассейная ул., Кузнецовская ул., Юрия Гагарина пр.; 59.8681678895;30.3287941073
745;Памятник химику Менделееву Д.И.;92297.64;113817.15;Московский пр., 19; 59.9180746692;30.317293648
746;Дом, где в 1893-1907 гг. работал химик Менделеев Д.И.;92244.89;113705.58;Московский пр., 19, корп. 1; 59.9176059848;30.3152946633
747;Жилой дом палаты мер и весов. Здесь в 1897-1907 гг. жил и работал химик Менделеев Д.И.;92285.12;113788.19;Московский пр., 19, корп. 4; 59.917963538;30.3167748703
748;Жилые дома Ленсовета (2 здания);85404.51;114106.55;Московский пр., 206, лит. А, 208, лит. А; 59.8561917296;30.3218687854
749;Дом Советов;84958.37;114347.62;Московский пр., 212; 59.8521767356;30.3261311461
750;Институт Технологический;92302.80;113927.60;"Московский пр., 26; Загородный пр., 49"; 59.9181162217;30.3192685677
751;Памятник деятелю российского и международного социал-демократического движения, философу Плеханову Г.В.;92203.56;113886.85;"Московский пр., 26; Загородный пр., 49"; 59.9172272412;30.3185315657
752;"Станция метро ""Технологический институт"" (с перронным залом)";92106.48;113888.88;Московский пр., 28, лит. А; 59.9163558;30.3185595117
753;Дом Вольного экономического общества;91852.95;113810.57;"Московский пр., 33; 4-я Красноармейская ул., 1"; 59.9140835808;30.3171379747
754;Здание Фрунзенского универмага;91318.38;113963.64;Московский пр., 60/129, лит. А, Б; 59.909278875;30.3198279089
755;Скотопригонный двор;91081.41;113836.07;Московский пр., 65; 59.9071574247;30.3175276967
756;Дом подполковника Брюна с флигелями и сквером в 1-м дворе;93034.40;113750.32;Московский пр., 7; 59.9246904134;30.3161617934
757;Жилой дом;90377.42;113855.19;Московский пр., 79; 59.9008378398;30.3178090565
758;Дом Киселевской;92995.94;113884.61;Московский пр., 8; 59.9243394383;30.3185596198
759;Ночлежный дом в память А.Е. Прокофьева;89856.95;113908.87;Московский пр., 87, лит. А; 59.89616397;30.3187234578
760;Институт инженеров путей сообщения;92960.37;113781.44;Московский пр., 9; 59.9240246147;30.3167118986
761;Комплекс построек акционерного общества “Просвещение” Н.С. Цетлина и А. Мейера;89744.95;113715.55;Московский пр., 93, лит. А, Б, В; 59.8951669954;30.3152603027
762;Здание школы;90390.07;113953.99;Московский пр., 96, лит. А, за исключением помещений 9-Н (6-12), 12-Н (8); 59.9009471175;30.3195754436
763;Ворота триумфальные Московские;89352.38;113946.98;Московский пр., в створе Лиговского проспекта; 59.8916334774;30.3193608557
764;Пожарное депо;89273.57;114018.35;Московский пр., д. 116, литера А; 59.8909230132;30.3206288881
765;Комплекс зданий Императорского военно-сиротского дома (Константиновского военного училища);92438.67;113735.25;Московский пр., д. 17, литеры А1, А3, А4, А5, А6, Б, Ж, З, К, М, Н1, Н2, Н3, Н4, Н5, Н6; 59.9193440131;30.315841567
766;Столб верстовой;91588.74;113856.67;Московский пр., на углу 7-ой Красноармейской ул.; 59.9117101469;30.3179393313
767;Столб верстовой;89481.68;113921.97;Московский пр., на углу Ташкентской ул.; 59.8927951107;30.318925229
768;Столб верстовой;92593.85;113824.75;Московский пр., у Обуховского моста; 59.9207330112;30.3174548786
769;Здания Общества торговцев рыбного рынка;92927.38;113896.80;Московский проспект, дом 10-12, литеры А, Б, В, Г, Д, М; 59.923723544;30.3187716798
770;Памятник государственному деятелю Кирову С.М.;82311.87;115477.21;Московское шоссе, 13; 59.8283711264;30.3460380518
771;Скульптуры быков (две);82310.08;115564.95;Московское шоссе, 13; 59.8283509415;30.347602158
772;Особняк Штифтер;95188.05;115323.40;Моховая ул., 15; 59.9439502946;30.3444889534
773;Дом, в котором жили: Глинка Михаил Иванович в 1851 г. и более 20 лет (начиная с 1854 г.) Стасов Владимир Васильевич;94966.83;115422.50;Моховая ул., 26, кв.12 и флигель; 59.9419600831;30.346241218
774;"Жилой дом Страхового общества ""Россия"" с садом и оградами";94941.02;115303.88;Моховая ул., 27-29; 59.9417339714;30.3441167726
775;Дом, где в 1857-1891 гг. жил писатель Гончаров И.А.;95367.30;115313.20;Моховая ул., 3; 59.94555964;30.3443231389
776;Дом, где в 1845-1869 гг. жил композитор Даргомыжский А.С.;94881.48;115411.56;Моховая ул., 30; 59.9411945317;30.3460375317
777;Тенишевское коммерческое училище, где учились: в 1900-1907 гг. - поэт Мандельштам О.Э., в 1900-1908 гг. - литературовед Жирмунский В.М., в 1911-1917 гг. - писатель Набоков В.В.;94813.08;115310.25;Моховая ул., 33-35; 59.9405853403;30.344218835
778;Особняк Безобразовой;94810.97;115410.59;Моховая ул., 34; 59.94056171;30.346013591
779;Особняк Н.С. Строганова (со службами);94787.69;115402.91;Моховая ул., 36, лит. А; 59.9403531188;30.3458740315
780;Церковь Праведников Симеона Богоприимца и Анны Пророчицы;94584.33;115406.97;"Моховая ул., 48; Белинского ул., 4"; 59.938527657;30.3459276631
781;Дом, в котором с 1893 по 1900 г. жил Склифосовский Николай Васильевич;95379.49;115371.49;Моховая ул., 6; 59.9456663285;30.3453671652
782;Квартиры, в которых в 1892-1897 гг. жил адмирал Макаров Степан Осипович;95292.79;115323.38;Моховая ул., 7, кв. 3, 4, 11, 12, 19, 20 (б. кв. 4 и 5); 59.9448903959;30.3444983405
783;Особняк З.Д. Мишукова (М.И. Алексеевой);95153.91;114033.43;Мошков пер., 2, лит. А; 59.9437020603;30.3214077023
784;Съезжий дом и пожарная команда Рождественской части;93745.76;117047.12;Мытнинская ул., 3, лит. А; 59.9309209006;30.3751809794
785;Дом П.М. Станового;93939.16;117147.63;Мытнинская ул., 5/2, лит. А; 59.9326516503;30.3769981269
786;Октябрьская наб.;90503.35;120660.63;На правом берегу р. Невы, от устья р. Утки до Финляндского ж.д. моста; 59.9016191465;30.4394179719
787;Терраса у завода им. Ломоносова;88299.31;121035.52;На р. Неве по пр. Обуховской Обороны; 59.8818142459;30.445851377
788;Гидрокомплекс б. Охтинского порохового завода;98368.52;123234.39;На реке Охте по ул. Коммуны; 59.9720510749;30.4864365898
789;Дом Сутугиных;92972.44;113092.43;"наб. кан. Грибоедова 106; пр. Римского-Корсакова, 12"; 59.9241619344;30.3043934831
790;Дом И. Вальха, в котором в 1816-1818 годах жил А.С. Грибоедов;93046.74;113021.23;"наб. кан. Грибоедова, 104; пр. Римского-Корсакова, 25; Средняя Подъяческая ул., 15"; 59.924831753;30.3031265082
791;Жилой дом с флигелем;92281.31;111883.77;наб. кан. Грибоедова, 174, лит. А; 59.9180066594;30.2827299533
792;Здание Школы народного искусства;94864.99;114483.68;наб. кан. Грибоедова, 2, лит. А; 59.9410889835;30.3294371598
793;Здание Пробирной палаты и Пробирного училища;93645.12;113788.95;"наб. кан. Грибоедова, 51; Казанская ул., 28"; 59.9301703422;30.3169047331
794;"Особняк М.А. Горчакова (здание товарищества нефтяного производства ""Братья Нобель"")";94452.68;114404.49;наб. кан. Грибоедова, 6/2, лит. А; 59.9373917871;30.327984013
795;Дом Н. Семенова;93140.87;113653.70;"наб. кан. Грибоедова, 62; Садовая ул., 45; Кокушкин пер., 2"; 59.9256501739;30.3144432416
796;Дом С.О. Китнера;93280.72;113272.47;наб. кан. Грибоедова, 79/23, лит. А; 59.9269214764;30.3076381782
797;Дом А.Н. Бебутовой;92385.48;112802.51;"наб. Крюкова кан., 27, лит. А; пер. Макаренко, 10, лит. А"; 59.9189054484;30.2991623484
798;Дом К.Л. Дворжак;92350.41;112931.37;"наб. Крюкова кан., 28; наб. р. Фонтанки, 141"; 59.9185854314;30.3014631421
799;Особняк А.М. Бракгаузен (Л.К. Эстеррейха);94342.25;111987.24;наб. Лейтенанта Шмидта, 3, лит. А; 59.9365009345;30.284737963
800;Здание Балтийского вокзала;91041.36;112778.80;наб. Обводного кан., 120, лит. Б; 59.9068420633;30.2986302041
801;Особняк П.П.Михеева;91317.87;113499.65;наб. Обводного кан., 151; 59.9092941354;30.3115354706
802;Особняк Т.Дылева (с палисадником);91311.12;113429.61;наб. Обводного кан., 155, лит. А; 59.9092364991;30.3102831552
803;Дом просветительных учреждений в память 19 февраля 1861 года;91343.29;112522.78;наб. Обводного кан., 181, лит. А; 59.9095623579;30.2940789026
804;Главное производственное здание Российской бумагопрядильной мануфактуры;91372.67;111286.17;наб. Обводного кан., 223-225, лит. С; 59.9098734616;30.2719801902
805;Дом Клейнмихель со службой, участком парка и оградой;98766.75;111440.57;Наб. р. Крестовки, 12; 59.9762342212;30.2752887397
806;Больница для душевнобольных св. Николая Чудотворца (с садом);93173.37;111603.52;наб. р. Мойки, 126, лит. А, Б, Д; 59.9260241138;30.2777868613
807;"Здание ресторана ""Донон"" (""Павел Донон, Бетан и Татары"") с садом";94663.56;114037.37;наб. р. Мойки, 24, лит. Б; 59.9393007095;30.3214356266
808;Жилой дом Государственного контролера;93684.76;113192.41;"наб. р. Мойки, 74, лит. А (за исключением помещений: 4-Н, 6-Н, 7-Н, 8-Н, 9-Н, 10-Н, 11-Н, 13-Н, 14-Н; квартир №№ 56, 60, 62, 64, 65, 67, 68, 69, 70, 75)"; 59.9305513136;30.3062399829
809;Воронинские бани;93608.34;113029.20;наб. р. Мойки, 82, лит. В; 59.9298721352;30.30331498
810;Комплекс зданий Военной Коллегии (Главного военно-судного управления и Николаевского кадетского корпуса);93448.57;112712.77;"наб. р. Мойки, 96; ул. Декабристов, 23"; 59.9284509795;30.2976434201
811;Дом К.Я.Маевского;92629.60;113883.58;наб. р. Фонтанки, 110, лит. А, Б; 59.9210513557;30.3185097179
812;"Дом жилой И.Форша. Здесь в музыкальном салоне Ю.Ф.Абаза состоялось первое исполнение оперы П.И.Чайковского ""Евгений Онегин""";94130.01;115217.53;наб. р. Фонтанки, 23, лит. А; 59.934458709;30.3424970211
813;Дом Г.Г.Елисеева;93460.63;114966.06;наб. р. Фонтанки, 64, лит. А; 59.9284622229;30.3379383069
814;Бывш. 2 дома Олсуфьевых;94940.43;115065.58;наб. р. Фонтанки, д. 14; 59.9417397175;30.3398536891
815;Подворье Успенского Староладожского женского монастыря;90941.62;111463.34;"Нарвский пр., 1; Старо-Петергофский пр., 29"; 59.905997935;30.2751146498
816;"Мемориал в память обороны города в 1941-1944 гг. - ""Зеленый пояс Славы Ленинграда"". ""Кировский вал"": обелиск, пилоны (два)";81950.41;106569.70;Народного Ополчения пр., у ж.д. ст. Лигово; 59.8254480845;30.1872102578
817;Дом Веймара;94410.35;113696.11;Невский пр., 10; 59.9370427185;30.3153095866
818;"Дом, где в помещении конторы и редакции легального большевистского журнала ""Вестник жизни"" в 1906-1907 гг. бывал Ленин Владимир Ильич (кв. 16 и 38)";93941.31;116008.62;Невский пр., 102; 59.9327275533;30.3566278091
819;Дом, где в 1906 г. находилась явочная квартира РСДРП (б);93886.66;116070.02;Невский пр., 108; 59.9322340675;30.3577206373
820;"Дом фирмы ""Юнкер и Ко"" (с дворовыми флигелями)";94396.74;113721.68;Невский пр., 12; 59.9369194675;30.3157657933
821;Дом Чаплиных;94312.47;113774.03;"Невский пр., 13; Большая Морская ул., 9"; 59.9361608511;30.3166949615
822;Школа;94397.29;113752.14;Невский пр., 14; 59.9369230999;30.3163106719
823;Дома Галунова И.В.;93632.99;116830.71;"Невский пр., 142; 2-я Советская ул., 27; Бакунина пр., 2"; 59.9299196708;30.3712995179
824;Доходный дом Александро-Невской Лавры;93094.47;117326.51;Невский пр., 153, лит. А; 59.9250609187;30.3801106068
825;Дворец Строгановых;94250.50;113989.02;"Невский пр., 17; Мойки р. наб., 46"; 59.9355953534;30.3205349905
826;Дом Котомина К.Б.;94355.57;113878.31;"Невский пр., 18; Большая Морская ул., 12; Мойки р. наб., 57"; 59.9365432121;30.3185638597
827;Дом Голландской церкви;94331.24;114019.24;"Невский пр., 20; Мойки р. наб., 44; Большая Конюшенная ул., 31"; 59.9363187296;30.3210825061
828;Бывший дом Мертенса (фасады);94235.98;114067.76;Невский пр., 21; 59.935461601;30.3219420773
829;Храм евангелическо-лютеранский Апостола Петра;94387.63;114175.05;"Невский пр., 22, 24; Большая Конюшенная ул., 14; Малая Конюшенная ул., 9"; 59.9368180562;30.323874325
830;Дом священнослужителей Казанского собора;94222.51;114138.28;"Невский пр., 25; Казанская ул., 1"; 59.935337618;30.3232022222
831;"Дом компании ""Зингер""";94277.25;114285.44;"Невский пр., 28; Грибоедова кан. наб., 21"; 59.9358224721;30.3258391296
832;Серебряные ряды;94154.52;114467.74;Невский пр., 29-31; 59.9347128104;30.3290888756
833;Дом Союза городов;94362.86;113543.11;Невский пр., 3; 59.9366229744;30.3125688894
834;Храм римско-католический Святой Екатерины;94296.53;114471.23;"Невский пр., 32, 34; Итальянская ул., 5"; 59.9359872782;30.3291639156
835;Портик Перинной линии;94109.61;114506.26;Невский пр., 35; 59.9343079975;30.3297738299
836;"Здания акционерного общества ""Европейская гостиница""";94280.84;114535.44;"Невский пр., 36; Михайловская ул., 1; Итальянская ул., 7"; 59.9358435828;30.3303109934
837;Дворец Аничков и Кабинет Его Императорского Величества;93920.64;115069.98;"Невский пр., 39; Островского пл.; Фонтанки р. наб., 31, 33"; 59.9325863116;30.3398388188
838;Дворец Белосельских-Белозерских;93927.56;115334.56;"Невский пр., 41; Фонтанки р. наб., 42"; 59.9326361564;30.3445713187
839;"Дом Страхового Общества ""Россия""";94191.89;114688.63;Невский пр., 44; 59.9350383208;30.3330429796
840;Дом Московского купеческого банка;94187.40;114723.03;Невский пр., 46; 59.9349964669;30.3336578448
841;"Здание, где размещался ресторан ""К.П.Палкин""";93876.56;115481.76;"Невский пр., 47; Владимирский пр., 1"; 59.9321715042;30.3471991264
842;Пассаж;94225.74;114767.59;"Невский пр., 48; Итальянская ул., 19"; 59.9353385741;30.3344582944
843;Дом купца А.М.Ушакова;93863.93;115544.86;"Невский пр., 49; Владимирский пр., 2"; 59.9320551698;30.3483264302
844;Международный коммерческий банк;94135.76;114994.72;Невский пр., 58; 59.9345205971;30.3385124954
845;Санкт-Петербургский Азовский коммерческий банк;94090.92;115066.30;Невский пр., 62; 59.9341148431;30.3397886231
846;"Дом, где в меблированных комнатах ""Париж"" у Вацлава Вацлавовича Воровского в 1905 г. Владимир Ильич Ленин часто бывал по партийным делам";94049.22;115187.63;"Невский пр., 66; Караванная ул., 28; Фонтанки р. наб., 29"; 59.9337349583;30.3419547889
847;Дом Сухозанета И.О.;94005.81;115398.03;Невский пр., 70; 59.9333355275;30.3457137461
848;Дом Протасовых (М.В.Воейковой);93998.80;115426.53;Невский пр., 72, лит. А; 59.9332712729;30.3462228079
849;"Дом, где в квартире Мартова Л. в середине февраля 1897 г. под руководством Ленина Владимира Ильича состоялось совещание членов петербургского ""Союза борьбы за освобождение рабочего класса""";93754.93;116049.97;"Невский пр., 77; Пушкинская ул., 1"; 59.9310526872;30.3573493518
850;Дом Вавельберга М.И. (Банк Санкт-Петербургский торговый), 1911-1912 гг., арх. Перетяткович М.М., ск. Дитрих Л.А., ск. Козлов В.В.;94349.11;113634.64;"Невский пр., 7-9; Малая Морская ул., 1-3"; 59.9364956739;30.3142048866
851;Дом Перкина И. (Сафоновых, Сан-Галли Ф.К.);94414.84;113677.05;Невский пр., 8; 59.9370838326;30.3149690449
852;Депо Николаевской железной дороги;92245.39;116474.46;Невский пр., 85, лит. БО, ДД; 59.9174829353;30.3647920985
853;Конторский корпус Николаевского вокзала;93529.80;116263.41;Невский пр., 85, лит. З; 59.9290216294;30.3611444693
854;Дом Петрово-Соловово (Юсуповой З.Н.);93957.68;115667.56;Невский пр., 86; 59.9328908212;30.3505296814
855;"Дом, где в меблированных комнатах ""Сан-Ремо"" в 1905 г. жил Ленин В.И.";93903.91;115768.13;Невский пр., 90; 59.9324034165;30.3523232169
856;Большой Гостиный двор;93985.99;114558.80;"Невский просп., 35; Садовая ул., 17; Ломоносова ул., 4; Перинная линия"; 59.9331960845;30.3307024903
857;Церковь армянская святой Екатерины;94205.46;114640.36;Невский просп., 40, 42; 59.9351622946;30.3321808515
858;Дом Бурцева с помещением для выставок;94655.51;115744.45;Некрасова ул., 10; 59.9391505824;30.3519711323
859;Подворье Иоанно-Предтеченского Леушинского монастыря с церковью апостола Иоанна Богослова и часовней;94582.39;116300.57;Некрасова ул., 31; 59.9384673946;30.3619118102
860;Дом М.Г. Баркона;94627.9921;116319.5952;Некрасова ул., 42, лит. А; 59.9388757653;30.3622565848
861;Дом П.М. Кумовича;94618.8925;116411.9395;Некрасова ул., 46, лит. А; 59.9387895486;30.3639075228
862;Жилой комплекс Первого Бассейного товарищества квартирохозяев с территорией и оградами по ул. Некрасова и Греческому пр.;94654.07;116657.92;"Некрасова ул., 58, 60; Греческий пр., 10, 12; Виленский пер., 17; Фонтанная ул., 3, 5"; 59.9390930841;30.3683110467
863;Кладбище Пискаревское;101064.05;119586.75;Непокоренных пр., 72; 59.9964689809;30.4214309915
864;Братская могила участников Великой Октябрьской социалистической революции и гражданской войны;92794.00;112788.58;Никольская пл. (сквер); 59.922572739;30.2989462665
865;Собор Николо-Богоявленский (Морской);92799.88;112840.19;Никольская пл., 1/3; 59.9226234227;30.2998694824
866;Дом Ф. Моровица;92815.11;113004.50;"Никольская пл., 6; наб. кан. Грибоедова, 125"; 59.922753415;30.3028084446
867;Дом, где в 1894-1917 гг. проводились собрания рабочих-марксистов;86509.19;121840.07;Ново-Александровская ул., 23; 59.8656976027;30.4599962713
868;Дом  призрения Германского благотворительного общества имени императора Вильгельма I;100966.95;115766.13;Новороссийская ул., 46, корп. 2, лит. А; 59.995798023;30.3529606435
869;Петропавловская крепость;95865.44;113716.69;о.Заячий, Петропавловская крепость; 59.9501021294;30.315801767
870;Набережные и мосты Крюкова канала;92864.81;112685.48;Оба берега от р. Фонтанки до Адмиралтейского канала; 59.9232124655;30.2971086076
871;Церковь Воскресения Христова;91187.28;113391.67;Обводного кан. наб., 116; 59.9081265481;30.3095947557
872;Санкт-Петербургская духовная семинария;92282.88;117497.36;Обводного кан. наб., 15, 17, 19; 59.9177676141;30.383081547
873;Измайловские провиантские магазины;91326.48;112924.14;Обводного кан. наб., 173; 59.9093952971;30.3012506829
874;Проходная контора Российской бумагопрядильной мануфактуры;91341.15;111276.82;Обводного кан. наб., 223-225; 59.9095908927;30.2718107739
875;Хлебные амбары Александро-Невской лавры (5 корпусов);92441.26;118061.36;"Обводного кан. наб., 3, лит. А; Обводного кан. наб., 5, лит. А, Б, В; Обводного кан. наб., 5а, лит. А"; 59.9191595073;30.3931806034
876;Духовная академия;92389.95;117868.47;Обводного кан. наб., 7, 7а, 7б, 11; 59.9187092009;30.3897268959
877;Газгольдер Главного газового завода Общества столичного освещения;91585.64;114588.96;Обводного кан. наб., 74; 59.9116501389;30.3310274233
878;Александро-Невское Антониевское духовное училище;92435.31;117741.32;Обводного кан. наб., 9, лит. И; 59.9191230255;30.3874585961
879;Дом, где находилась Смоленская (Корниловская) вечерне-воскресная школа для рабочих Невской заставы;89691.32;120512.93;"Обуховской Обороны пр., 107, 107-б; Ткачей ул., 2"; 59.8943395138;30.4366833185
880;Церковь Пресвятой Троицы;86277.75;122541.80;Обуховской Обороны пр., 235; 59.8635760011;30.472491447
881;"Провиантский склад (""Провиантский магазейн"") на Рожке с домом смотрителя и прилегающей территорией";91205.28;119334.91;Обуховской Обороны пр., 26, 28; 59.9079961306;30.4158092396
882;Памятник В.И. Ленину;90841.01;119552.65;Обуховской Обороны пр., 51; 59.9047142902;30.4196592462
883;Элеватор акционерного общества Санкт-Петербургских товарных складов, холодильников и элеваторов;92326.03;118177.09;Обуховской Обороны пр., д. 7, лит. А; 59.9181190746;30.3952372292
884;Мельница-пакгауз акционерного общества Санкт-Петербургских товарных складов, холодильников и элеваторов;92177.34;118132.61;Обуховской Обороны пр., д. 7, лит. В; 59.9167868794;30.3944262577
885;Элеватор мукомольного завода им. В.И.Ленина;91750.12;117597.56;Обуховской Обороны пр., д. 7, лит. Ж; 59.9129805816;30.3848174444
886;Памятник революционеру Володарскому В.;87709.65;121302.53;Обуховской Обороны пр., у Володарского моста; 59.8765055221;30.4505477664
887;Здание вокзала со служебным корпусом с прилегающей территорией;105853.20;112885.30;Озерки ж.д. ст.; 60.0397823172;30.3017393493
888;Братская могила воинов Советской Армии, погибших в годы Великой Отечественной войны 1941 - 1945 гг.;91506.76;120171.18;Октябрьская наб., 14; 59.9106541195;30.4307892534
889;Братская могила мирных жителей, погибших в период героической обороны Ленинграда 1941-1944 гг.;91536.88;120151.58;Октябрьская наб., 14; 59.9109256054;30.4304424511
890;Особняк Веге Г.И.;90706.85;120666.75;Октябрьская наб., 38; 59.9034453001;30.4395514416
891;"Усадьба Чернова А.И. ""Сосновка""";87653.92;122076.90;Октябрьская наб., 72; 59.8759573426;30.4643664116
892;"Рабочий городок при ГРЭС ""Красный Октябрь"" (ТЭЦ № 5)";87180.74;122502.76;"Октябрьская наб., 90, к.1, лит.И, к.2, лит.Д, к.3, лит.А, к.4, лит.Р; Октябрьская наб., 92, к.1, лит.К, к.2, лит.Е, к.3, лит.Б; Октябрьская наб., 94, к.1, лит.Л, к.2, лит.Ж, к.3, лит.В; Октябрьская наб., 96, к.1, лит.М, к.2, лит.А, к.3, лит.А"; 59.8716833069;30.4719094381
